filepath,title
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fc23c55f-0070-4e96-b970-7d42cb591d02_frame_3.jpg, The man H pulls a card on the table with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0a3097fc-baed-4d11-a4c9-30f07eb91af6_frame_43.jpg, C picks the pocket knife
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b6d64c01-1462-4ebf-9eb5-44585cdd8ac4_frame_2074.jpg, The woman B touches her hair with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/60b71f74-92f1-436d-a0c3-8ee739466009_frame_488.jpg, C passes the headset guide to his right gloved hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c5edffc4-e7d4-44dc-839f-80c054f3141e_frame_92.jpg, C adjusts his cloths
/home/radiance/ego4d_dealt_data/frame_output_dir_1/887ddd97-7923-4074-a7af-73820f16f256_frame_35.jpg, C adjusts the wallet on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bbe5ecd3-1cca-4417-b3de-25afb8383950_frame_11.jpg, The woman X plays paper game with the pen in her left hand on the jotter.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d0aedb4e-82cc-406a-a395-3573049a49ee_frame_393.jpg, The man E digs the ground with the rod in his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1f5ca4f1-6200-4a9a-86af-150824b51f67_frame_171.jpg, C removes the nail from the crow bar with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/62103d3d-d89d-4f54-a766-1beb22eb994b_frame_66.jpg, The man Y places the board in the tray rack with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f32bac4e-edf5-4864-87cf-b386330b017f_frame_474.jpg, C moves the jug
/home/radiance/ego4d_dealt_data/frame_output_dir_1/470499d1-e015-4d45-a858-ca3e9566085e_frame_261.jpg, a girl X rubs her hands together
/home/radiance/ego4d_dealt_data/frame_output_dir_1/93f78437-229d-4824-a8c1-68d9b17e754d_frame_430.jpg, C moves around the kitchen
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8774b5c6-83aa-43b0-8a51-00f173949944_frame_782.jpg, C operates the phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9ad4f150-15fe-4e1b-b145-331475afbe0c_frame_137.jpg, C applies the caulk to a crack on the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e359410d-a2eb-4cc3-9424-2433bfb39a71_frame_75.jpg, C touches the block on the scaffold with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6b7ffc3f-e044-409e-8923-f4682b0f2a65_frame_138.jpg, C drops the soldering iron in a case on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/146a4b4b-96a5-4d8f-a5b1-78dbb6ee5edf_frame_2877.jpg, The woman X picks a glass cup of juice from the table with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0fe191ef-c28a-422c-aede-46f8aa8532a6_frame_1012.jpg, C drops the pens on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fca54257-021f-49a4-99ff-278c8f1dc217_frame_98.jpg, C adjusts the blouse with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5304a43a-7373-4d85-a6ef-ba0aa41c4de8_frame_199.jpg, C throws the twig on the ground with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2b2ded63-7dc5-4730-b601-2db8fe3683ea_frame_110.jpg, C squeezes the icing sugar pack in her right hand with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b3190c93-c6fc-4e3d-b6ca-41e7ea9fed3f_frame_753.jpg, Person A moves towards and past person C
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0b90f635-f966-4b97-988d-6594183bc08d_frame_312.jpg, C carries the plate on the table with his left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/06fc67cd-9e3a-49d2-a855-ef370b80a0a5_frame_624.jpg, C folds a leaf with right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/11347764-f16d-43bc-9dae-3f1f046acfc8_frame_1897.jpg, lady A lifts the sheet of paper
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f02000b5-1127-4695-b364-7a758070e9cb_frame_13.jpg, C reads book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fe1f9d74-2a66-418f-88e8-80a3f6dc6e9d_frame_4025.jpg, C drops the angle grinder in his right hand on the floor.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c13c132e-97df-4969-b525-9cca74ad218e_frame_636.jpg, C pours tea into the sieve
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e628462b-f705-4bd1-9eaf-f926e5f2078c_frame_217.jpg, woman X moves the cards in her hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1de5ae42-ca61-4a76-a514-8b70c40553fc_frame_163.jpg, The woman Y eats the chip with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3ee45f14-c819-48d1-ba54-ec49fb210de2_frame_40.jpg, C stretches the garden shear with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cb0013d1-84a7-42c7-962a-3b00043365e5_frame_1292.jpg, C passes the bottle wood polish in his right hand to his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/38d9b803-a91f-4df5-8d3d-9b3d206cf5cf_frame_146.jpg, C cleans the piece of wood with his fingers
/home/radiance/ego4d_dealt_data/frame_output_dir_1/88a55fd4-0a59-4435-afe5-cb10ac457b53_frame_181.jpg, C picks the box
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f2420e55-e559-40e1-9c96-863c6be763fd_frame_159.jpg, C picks up a cloth
/home/radiance/ego4d_dealt_data/frame_output_dir_1/41d1921d-273e-4a88-b05c-042d6592a5f2_frame_21.jpg, C washes the plate in the washing basin.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/944aacb0-f596-460d-b5a6-9ae05df1d430_frame_958.jpg, C picks a rubber band in the container on the ground with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/439cfa9c-ef6b-41ba-aa5d-2f40b195b374_frame_732.jpg, C pours saw dusts on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e14e03f8-13e4-4df2-87b0-e1ad8a175f7c_frame_98.jpg, C adjusts the wood in both hands with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/38f872c3-7300-4c7c-a2be-614ddb415ce7_frame_851.jpg, C lifts mop
/home/radiance/ego4d_dealt_data/frame_output_dir_1/863dfdec-1e9d-4ccd-8547-feef6c5d1b3c_frame_35.jpg, C uses the phone
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f054bbcf-e9ed-42f7-8dd4-9167a9f24035_frame_45.jpg, C picks up an ingredient
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4dd9015c-6d8c-4b64-b5ed-e284226b738a_frame_242.jpg, C ties the vines together with the piece of rope.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8dfdf47b-b446-4866-b38f-54add1a8e702_frame_381.jpg, C holds the spatula in the pan on the cooker with his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/406dd4ef-ac1e-48cc-be05-40dab5979549_frame_329.jpg, C picks vacuum cleaner
/home/radiance/ego4d_dealt_data/frame_output_dir_1/cd7fe967-f86d-4ca9-bb71-0496098bebea_frame_551.jpg, A woman Y puts down the card
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c085f6a2-72e6-4034-875a-fceb2f5ab0ae_frame_74.jpg, C uses the stick to spread the glue on the paper.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/24a27df2-892b-4630-909a-6e1b1d3cf043_frame_265.jpg, C carries a mini washer from a bed shelf with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e82dd964-6757-4379-9306-2e3e66079cc4_frame_1.jpg, C fixes
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59764b58-1523-48b3-88d2-9fc07880e597_frame_184.jpg, C looks at a cloth on a hanger
/home/radiance/ego4d_dealt_data/frame_output_dir_1/54c13470-5e34-4733-b3e5-01c54614178a_frame_68.jpg, C puts hand up
/home/radiance/ego4d_dealt_data/frame_output_dir_1/78c21deb-94a3-4055-84ba-44db0cd7d78d_frame_445.jpg, C separates the card and the film with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5af8e5f9-2a28-485c-9604-6f5f9f290c82_frame_59.jpg, C lifts dried leaves with the machete
/home/radiance/ego4d_dealt_data/frame_output_dir_1/24690f15-9e4d-40cb-acb5-47d59a457648_frame_164.jpg, C turns the turntable with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d40be91b-85bb-4c47-ac18-52c4d044e3fc_frame_2171.jpg, The man F drinks from the cup in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/25c59c93-11c5-4240-bbc3-c4dc74e6620c_frame_472.jpg, C picks the paper
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6b784dfc-eb28-4efd-a71f-faa546259f5c_frame_202.jpg, Man Y moves cards
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7e512589-aa97-41e8-83d3-af2e83e4fd06_frame_259.jpg, C Digs with a hoe
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a5bf18b5-15d4-4843-8269-3f31154e3736_frame_45.jpg, C moves
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ede8107b-58e0-4624-89a3-49ad187645f1_frame_227.jpg, C lifts hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3c9ce1b1-9eaa-4e3d-9ebb-91f9d904178e_frame_377.jpg, C Adjusts a gold ball on the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7008d104-84d1-4f3f-a691-41e36375ef92_frame_53.jpg, C rubs brush in the color
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9440d47e-8bd2-48a8-a85f-1ce407fd03b7_frame_207.jpg, C presses the clay with his hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/31bb1175-5459-4812-bb9e-f9300e2733f1_frame_642.jpg, C walks towards a woman Y.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b5144031-2686-4a9c-b394-2cb3cdacee69_frame_312.jpg, C draws on a drawing art book
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fd2ae8b4-b683-4c4b-935c-78b4dadbdbf8_frame_1294.jpg, C holds the right thumb of the woman X with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/23ecfb5c-6d29-40a6-b070-5be19ba3e86f_frame_471.jpg, C scoops excess mortar from the brick mold
/home/radiance/ego4d_dealt_data/frame_output_dir_1/031314bd-fa48-42ef-8341-bc5ca17f6a4a_frame_235.jpg, C converses with person X
/home/radiance/ego4d_dealt_data/frame_output_dir_1/494723eb-9670-4d7a-bb23-ecc66fd6e258_frame_758.jpg, C moulds the rice into balls with her right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/162c1bc4-89df-4475-a549-3faa7ef27c1e_frame_337.jpg, C places the can of gaming gear cleaner in his right hand on the chair.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/33aac47a-010a-4e1d-898a-c1d63033fc06_frame_668.jpg, the man B holds the cards with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/34250d8a-e771-468f-8b54-17f14d0cc53b_frame_50.jpg, C picks up a pack of paper tissue
/home/radiance/ego4d_dealt_data/frame_output_dir_1/55ced083-da04-4853-acc4-53ae68c5d283_frame_642.jpg, C picks a card on the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/331f59af-8122-498c-91e6-7cb01aa80d40_frame_99.jpg, C cuts the plank of wood with the circular saw in his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f1fdd432-588f-43c7-bacc-96d630e5371f_frame_760.jpg, C cleans the brush in her right hand on the paper in her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/05a6d5f7-e1d5-4af3-9ae8-f07d0ac12657_frame_30.jpg, C walks away
/home/radiance/ego4d_dealt_data/frame_output_dir_1/04ac4c40-22fd-42aa-a7f0-ee597ffb7058_frame_109.jpg, C picks blender jar
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b4dd7b43-3358-4778-993e-fa0abc80cf12_frame_373.jpg, C picks the embroidery hoop from her lap with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d40be91b-85bb-4c47-ac18-52c4d044e3fc_frame_885.jpg, The man G climbs the wall with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/325e1bf8-56d8-414b-9e78-07eebe04c13e_frame_109.jpg,#c c stands up
/home/radiance/ego4d_dealt_data/frame_output_dir_1/952f40df-b1d7-4562-afe4-2a4ff569e949_frame_191.jpg, C touches the pole with left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9e168f5a-cbbb-4065-850d-2d98bd74b7cf_frame_93.jpg, C operates the impact wrench.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e364f763-6e1d-461e-8bed-effd53ef88bc_frame_275.jpg, C wipes the brush with her left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/53da674a-089d-428a-a719-e322b2de002b_frame_659.jpg, C pours the sauce on the dough in the tray
/home/radiance/ego4d_dealt_data/frame_output_dir_1/434a5651-9901-4b32-b782-d9a2bb52e805_frame_33.jpg,#c c pushes tap
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d40be91b-85bb-4c47-ac18-52c4d044e3fc_frame_111.jpg, The man D removes his left hand from his back
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7f09822a-87b9-4eac-bb34-3f1059c704d1_frame_775.jpg, C fixes the battery on the electric hand saw. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c3065f43-abc1-4868-84fd-3f937010fd17_frame_1071.jpg, C talks with woman A
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ef298f3b-0a9f-478c-9573-e4d7f3d18344_frame_1304.jpg, C picks vegetables from tray
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2a6b3d10-8da9-4f0e-a681-59ba48a55dbf_frame_83.jpg, man X picks the glove on the table. #Unsure
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f31d3576-c9cd-42e2-a5a7-6f9fe52e9940_frame_305.jpg, The woman Z moves the card on the table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/403c8fda-5fcb-4d33-9120-3c7d78ac133d_frame_25.jpg, C picks a screw from the table with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6baa36c1-e4d0-4dbd-97b2-dff48ecf796e_frame_100.jpg, C looks down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f246429f-404e-4023-9b82-bfe6bf1e50cd_frame_33.jpg, C washes his hands in the sink under the running tap.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c921e8d0-f3df-4601-bd99-e9cfb139e3aa_frame_216.jpg, C holds waistcoat
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b5410470-6cb6-43ea-8233-4824ba6a27b0_frame_329.jpg, C walks to the other side of the workshop.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/38f872c3-7300-4c7c-a2be-614ddb415ce7_frame_596.jpg, C puts dirt in the trash bag
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0a09f8fc-ff87-4210-b682-d2ae38af33eb_frame_509.jpg, C walks to another grapes plant
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ed6d342f-d599-41ba-a0a4-2822bbe9a78a_frame_6.jpg, C walks in the house
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4d3e69ae-8433-453d-a5ce-bcaf6b22bda5_frame_19.jpg, C moves around the garage
/home/radiance/ego4d_dealt_data/frame_output_dir_1/95f2caf6-c6f5-4471-9763-2957e248eb58_frame_3854.jpg, The man Z picks a glass cup from the table with his right hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e2c4f74b-8fa2-4631-ba37-5e54c4d36d26_frame_145.jpg, A Woman X picks watch with both hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9150651c-c1a1-477a-b88c-e2b05e4402ed_frame_593.jpg, C moves the brick mold on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2800eb2e-b97c-4d63-8178-b7d1510731a6_frame_130.jpg, C rolls the dough
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b4b1f14d-aa44-4e62-9f76-e9b2149d4639_frame_74.jpg, C moves the box cutter on the table with his left hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/71b0d679-eaf3-4a08-a4e2-fca4d23f12c1_frame_123.jpg, The man X puts card on the table
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f4549acc-60aa-4adf-ab2a-11b9e03d067a_frame_70.jpg, C turns the piece of cloth on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6ac035af-4851-4afb-af6c-c00edb7bdbe6_frame_90.jpg, The woman X picks the napkin from her body with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f1443808-d8f0-4bd5-aacd-d5902f62ee05_frame_1890.jpg, C looks at the book.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ccfb6433-206b-4c5c-8122-567bbeac5f70_frame_2.jpg, The man X adjusts his eyewear with both hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c037be7a-e56b-4053-a48b-c593bf069ef4_frame_240.jpg, C picks up a screw from the floor
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5b97f47f-f015-46f3-8879-3fcc2a61a728_frame_84.jpg, C rubs the brush on the wall with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/46766cb1-52b9-4ce3-a413-abb4c9950136_frame_134.jpg, C drops the piece of mango in the pot.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c7da3efd-4a18-458e-90fd-f757ed966a63_frame_129.jpg, C passes the stick from his left hand to his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2638b358-6b13-434c-bf03-a48bca96f287_frame_38.jpg, C throws down the bag of cement
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ef0e8c3c-04b0-4754-b0e8-5d0b6440056b_frame_808.jpg, C Picks a piece of cloth
/home/radiance/ego4d_dealt_data/frame_output_dir_1/dadbfacb-9100-4479-a8c7-75332ebb8acd_frame_455.jpg, C paints the picture on the paper with the paint brush
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3c54ff87-27c0-4ab8-b934-4f0289221bff_frame_36.jpg, C throws the puppet across the lawn with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/a5e74924-6083-4618-b830-f528c5199ed9_frame_421.jpg, The man T stretches his left hand towards the man G.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bb9b356a-c038-4214-85dd-9039ab41cffc_frame_468.jpg, C lids the jar
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b4dd7b43-3358-4778-993e-fa0abc80cf12_frame_398.jpg, C embroiders a pattern on the fabric in the embroidery hoop in her left hand with the needle and thread in her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/90f98d72-e136-4e3f-b2e7-4fefed2247e6_frame_100.jpg, C places the allen key on the work bench with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/155f8d74-4c5c-4821-a18b-fceaa9c6199c_frame_50.jpg, C raises her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59976b3b-2328-47f2-a7b3-6f982497ed65_frame_303.jpg, C applies the cement on the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/972f2966-c368-4344-a9ca-5bd8a277f177_frame_1142.jpg, C kicks a piece of wood on the floor with his right leg
/home/radiance/ego4d_dealt_data/frame_output_dir_1/59867cc2-3e1f-4dea-b4d7-dbaf55982e72_frame_180.jpg, C puts storage container in the drawer
/home/radiance/ego4d_dealt_data/frame_output_dir_1/917aacbe-a00a-4c94-8141-8e5a2949c95a_frame_69.jpg, C pushes the piece of wood in place with the stick in his hand
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d86b20bb-9b82-417e-b6b8-7c57931c7fdd_frame_362.jpg, C picks the wood on the floor with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/32e4aaf3-a4bb-492f-983d-f41573d17b9e_frame_213.jpg, C holds cards with both hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/3c79233c-0020-4f45-a613-dadfe53cc6e5_frame_12.jpg, C adjusts the camera on his head with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7b277350-9926-42ef-b5f7-3ee000f3350a_frame_50.jpg, C connects conduit pipe to the joint on the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e406c375-245c-419e-9525-652f61eda7d3_frame_410.jpg, C sticks the Plank into the oven with his hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0836e1a4-11e6-4b31-bd39-f8e083fdadb3_frame_504.jpg, C puts the bag of oats inside the refrigerator shelf.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b25fa519-f5d9-4355-a8c1-d496c67e33df_frame_35.jpg, C ties the thread on the ring
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4abd8edc-4751-4a47-9808-696d960b7557_frame_1428.jpg, C rubs his hands on clay
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8e58a7b3-43ef-406d-ad5d-901f83418261_frame_221.jpg, C picks the brush.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d40be91b-85bb-4c47-ac18-52c4d044e3fc_frame_2990.jpg, The man B eats the food in the plate with the fork and spoon in his hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/aef6d4d8-7a78-4744-a8a2-dba4edeb1997_frame_75.jpg,#c c unwraps the brake disc
/home/radiance/ego4d_dealt_data/frame_output_dir_1/986d4cea-f5e1-411d-bb28-0faa048669aa_frame_751.jpg, C touches the bamboo strips on the ground with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/6ee967dc-1b5b-48f3-abf8-46ee97d56bb4_frame_56.jpg, C plays with a cat
/home/radiance/ego4d_dealt_data/frame_output_dir_1/062ded0e-1df8-42d1-adaa-fc948e1cd7de_frame_66.jpg, C kicks the ball midair.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f87c3247-6834-4e95-a224-d3567061de6d_frame_41.jpg," The woman Y interacts with a the man X, the man Z and C."
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2800eb2e-b97c-4d63-8178-b7d1510731a6_frame_780.jpg, C rolls dough on the table.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c8a923dc-cfdb-48f4-a551-3182c6abc616_frame_250.jpg, C applies some powder on the floor with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/2763dbfc-8488-4264-b31f-4b12096c4c4b_frame_240.jpg, C passes the bolt from his gloved left hand to his gloved right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7a42084f-7af4-4133-832d-6318db28d483_frame_421.jpg, A man d picks the
/home/radiance/ego4d_dealt_data/frame_output_dir_1/7534c105-7de3-42a5-94f2-595d5b236928_frame_138.jpg, C Pulls a trad from a hook
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5d01d5e3-ea8b-4d41-9d80-024c3c429095_frame_238.jpg, C looks at cabinet
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b8a836e5-7df8-4208-9e76-bc1b15ded94c_frame_440.jpg, C packs slender green pepper from the tray on the table with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/fd2ae8b4-b683-4c4b-935c-78b4dadbdbf8_frame_297.jpg, C picks the nail file from the cabinet with her left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/de407618-655a-4ce4-aafd-daea19cee09e_frame_61.jpg, C picks the cloth from his laps to the sewing machine.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/696047aa-d2d4-4767-9a88-a1241e231f07_frame_428.jpg, The man E gives the card in his left hand to C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/115cb95f-7030-4eab-b5de-120b63b3f21c_frame_222.jpg, C flaps the hand peeler.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/214b62df-2fb1-4b0e-af9d-42b0dd37defb_frame_647.jpg, C cleans the cuticle pusher on the cloth on her lap.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/ee114c86-05fc-4d47-8c9a-8dfeafed0457_frame_54.jpg, C scoops spice from the zip lock bag with the spoon
/home/radiance/ego4d_dealt_data/frame_output_dir_1/348180aa-c90b-463a-8b3f-0743469a8b59_frame_133.jpg, The lady Q operates the phone with her hands.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/61952eda-dc56-4c13-995f-157f4dcfd55c_frame_131.jpg, C grabs the steering handle of the lawn mower with his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/78bc3a9e-01f5-4980-8ee4-32295c50ff5e_frame_31.jpg, C turns around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/bade8dea-8629-404b-977d-b84b7c464754_frame_228.jpg, C walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/f3c557d2-1170-4979-9a70-96d9b51fa987_frame_18.jpg, The dog X walks towards C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/16e4a475-acf5-448c-b059-93980af15639_frame_91.jpg, The woman Z walks past C.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/d38dad44-e3ef-43f0-8613-832757458348_frame_55.jpg, C holds a pen
/home/radiance/ego4d_dealt_data/frame_output_dir_1/5c9b85ea-24a9-4bfd-8ac2-4ca6f9090231_frame_677.jpg, person G receives money from shop staff R.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/da5bebf7-d7d0-4a1f-aab4-72027b74eb01_frame_463.jpg, C places the stone on the ground
/home/radiance/ego4d_dealt_data/frame_output_dir_1/64814eef-b88b-492b-9205-c334ac32459e_frame_194.jpg, C passes the chain saw from his left hand to his right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/8dfb9329-a70c-4a5a-85c2-39dae4caf3f0_frame_21.jpg, C raises his left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/26cae136-93e2-4847-9369-e9d34603bdf0_frame_0.jpg, C operates a laptop on a table with her right hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0cd16e31-6045-45ea-b0d7-105116f9e6d1_frame_40.jpg, The man Y cleans the table with a vacuum cleaner.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/b9b65293-fec8-494e-81e7-c4496aafba6f_frame_551.jpg, C looks at man X
/home/radiance/ego4d_dealt_data/frame_output_dir_1/0fbf42b1-23ed-4a2b-ad71-ab438b45e0d2_frame_183.jpg, C moves his hands
/home/radiance/ego4d_dealt_data/frame_output_dir_1/e250017c-16ff-4825-9c30-160f391e1549_frame_10.jpg, C holds the socket
/home/radiance/ego4d_dealt_data/frame_output_dir_1/972f2966-c368-4344-a9ca-5bd8a277f177_frame_396.jpg, C moves wood to left hand.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/79204df3-cecf-450e-930e-7cdfd2bf2f6a_frame_112.jpg, C places the baby playing items in the carton.
/home/radiance/ego4d_dealt_data/frame_output_dir_1/4d63c029-fd1d-48f2-9f61-7246bb9ef6fc_frame_341.jpg, C puts derailleur hanger down
/home/radiance/ego4d_dealt_data/frame_output_dir_1/1b9ed208-7309-4ef5-8dec-3c9b0f482a14_frame_122.jpg, C walks around
/home/radiance/ego4d_dealt_data/frame_output_dir_1/c6f952ea-b060-42a7-8441-3cde54e9c1d1_frame_115.jpg, C stares at the wall
/home/radiance/ego4d_dealt_data/frame_output_dir_1/9198b9a4-8d8f-4ba6-9924-4c86982d890a_frame_1079.jpg, C drops the tissue paper on the board
